 written on 25Apr2022 at 10:16:51 , onsiteshift=0.1403, symmetrized, with spin, SOC(t2g)=0.175, octrot=0.785398 with field B=(0,0,0)
12
49
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1
-3 -3 0 1 1 -8e-06 0
-3 -3 0 1 2 -5.75e-06 0
-3 -3 0 2 1 -5.75e-06 0
-3 -3 0 2 2 0.000125 0
-3 -3 0 3 3 -0.002729 0
-3 -3 0 4 4 -8e-06 0
-3 -3 0 4 5 5.75e-06 0
-3 -3 0 5 4 5.75e-06 0
-3 -3 0 5 5 0.000125 0
-3 -3 0 6 6 -0.002729 0
-3 -3 0 7 7 -8e-06 0
-3 -3 0 7 8 -5.75e-06 0
-3 -3 0 8 7 -5.75e-06 0
-3 -3 0 8 8 0.000125 0
-3 -3 0 9 9 -0.002729 0
-3 -3 0 10 10 -8e-06 0
-3 -3 0 10 11 5.75e-06 0
-3 -3 0 11 10 5.75e-06 0
-3 -3 0 11 11 0.000125 0
-3 -3 0 12 12 -0.002729 0
-3 -2 0 1 1 3e-05 0
-3 -2 0 1 2 -1.25e-05 0
-3 -2 0 1 4 2.9e-05 0
-3 -2 0 1 5 1.4e-05 0
-3 -2 0 2 1 -1.25e-05 0
-3 -2 0 2 2 -8.8e-05 0
-3 -2 0 2 4 -1.4e-05 0
-3 -2 0 2 5 -0.0001315 0
-3 -2 0 3 3 -0.003713 0
-3 -2 0 3 6 0.001699 0
-3 -2 0 4 4 -1.6e-05 0
-3 -2 0 4 5 -3.55e-05 0
-3 -2 0 5 4 -3.55e-05 0
-3 -2 0 5 5 -0.000111 0
-3 -2 0 6 6 -0.003009 0
-3 -2 0 7 7 3e-05 0
-3 -2 0 7 8 -1.25e-05 0
-3 -2 0 7 10 2.9e-05 0
-3 -2 0 7 11 1.4e-05 0
-3 -2 0 8 7 -1.25e-05 0
-3 -2 0 8 8 -8.8e-05 0
-3 -2 0 8 10 -1.4e-05 0
-3 -2 0 8 11 -0.0001315 0
-3 -2 0 9 9 -0.003713 0
-3 -2 0 9 12 0.001699 0
-3 -2 0 10 10 -1.6e-05 0
-3 -2 0 10 11 -3.55e-05 0
-3 -2 0 11 10 -3.55e-05 0
-3 -2 0 11 11 -0.000111 0
-3 -2 0 12 12 -0.003009 0
-3 -1 0 1 1 -1e-05 0
-3 -1 0 1 2 -7.25e-05 0
-3 -1 0 1 4 2.175e-05 0
-3 -1 0 1 5 -2.825e-05 0
-3 -1 0 2 1 -7.25e-05 0
-3 -1 0 2 2 2.3e-05 0
-3 -1 0 2 4 -9e-05 0
-3 -1 0 2 5 -0.0010365 0
-3 -1 0 3 3 -0.0050375 0
-3 -1 0 3 6 0.000962 0
-3 -1 0 4 4 -1.9e-05 0
-3 -1 0 4 5 -5.85e-05 0
-3 -1 0 5 4 -5.85e-05 0
-3 -1 0 5 5 1.6e-05 0
-3 -1 0 6 6 -0.0047725 0
-3 -1 0 7 7 -1e-05 0
-3 -1 0 7 8 -7.25e-05 0
-3 -1 0 7 10 2.175e-05 0
-3 -1 0 7 11 -2.825e-05 0
-3 -1 0 8 7 -7.25e-05 0
-3 -1 0 8 8 2.3e-05 0
-3 -1 0 8 10 -9e-05 0
-3 -1 0 8 11 -0.0010365 0
-3 -1 0 9 9 -0.0050375 0
-3 -1 0 9 12 0.000962 0
-3 -1 0 10 10 -1.9e-05 0
-3 -1 0 10 11 -5.85e-05 0
-3 -1 0 11 10 -5.85e-05 0
-3 -1 0 11 11 1.6e-05 0
-3 -1 0 12 12 -0.0047725 0
-3 0 0 1 1 -6.2e-05 0
-3 0 0 1 2 6.9e-05 0
-3 0 0 1 4 -0.00012525 0
-3 0 0 1 5 0.00026375 0
-3 0 0 2 1 6.9e-05 0
-3 0 0 2 2 -4.5e-05 0
